User Name,Session Code,Trial Code,Unix Timestamp,Time Elapsed,Speed,X,Y,Z,Pitch,Yaw,Roll,Heading (Degrees),Heading (Cardinal),Vehicle
Alex,p1ImZ273,E0p3p7wj,1725724570,0.01,0.0013182162642914456,246.2998046875,-26.999982833862305,0.0002965164021588862,1.3660377589985728e-05,-86.75997924804688,0.0,-86.75997924804688,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724571,0.52,0.005757404492552663,246.2998046875,-26.999982833862305,0.0003456115664448589,1.3660377589985728e-05,-86.75997924804688,0.0,-86.75997924804688,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724571,1.0,1.419947845829445,246.3050994873047,-27.095598220825195,0.0003272247267886996,0.08528173714876175,-86.75225067138672,0.0005572880036197603,-86.75225067138672,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724572,1.52,5.474678919192303,246.344482421875,-27.827402114868164,0.00042369842412881553,0.1842033565044403,-86.859130859375,0.004944282118231058,-86.859130859375,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724572,2.0,11.334278770567577,246.44381713867188,-29.802099227905273,0.00040573120350018144,0.2594788670539856,-87.08715057373047,0.009322409518063068,-87.08715057373047,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724573,2.51,14.69068212566321,246.5543670654297,-32.42675018310547,0.0005289459368214011,0.16512665152549744,-87.68128967285156,0.03537335246801376,-87.68128967285156,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724573,3.05,23.859515619458556,246.61093139648438,-37.28900909423828,0.0005586624029092491,0.35704129934310913,-90.34567260742188,0.1802220642566681,-90.34567260742188,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724574,3.5,29.090991946193057,246.3734588623047,-43.17673110961914,0.0005169296055100858,0.21508264541625977,-93.32201385498047,0.16634927690029144,-93.32201385498047,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724574,4.03,34.419890953233704,246.04356384277344,-50.09768295288086,0.0005283736973069608,0.25161048769950867,-91.6327133178711,-0.1924438178539276,-91.6327133178711,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724575,4.52,38.64647704246565,246.01434326171875,-58.74661636352539,0.0005149078206159174,0.2078016698360443,-89.60713958740234,-0.09362790733575821,-89.60713958740234,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724576,5.06,42.772439878281105,245.9403533935547,-67.87777709960938,0.0005110168131068349,0.1980208307504654,-91.2110824584961,0.11150579899549484,-91.2110824584961,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724576,5.52,46.53496619395159,245.85247802734375,-77.11023712158203,0.0005116271786391735,0.19717389345169067,-89.59695434570312,-0.1644286960363388,-89.59695434570312,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724576,6.01,49.52060056606019,246.06253051757812,-88.38180541992188,0.0005004119593650103,0.15779785811901093,-87.9697265625,-0.1965026557445526,-87.9697265625,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724577,6.53,50.673036078056974,246.4879608154297,-99.23294067382812,0.0004707717744167894,0.047203436493873596,-87.44628143310547,-0.081146240234375,-87.44628143310547,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724577,7.01,49.45095950407489,246.91571044921875,-110.90546417236328,0.0004467010439839214,-0.04931396245956421,-88.7473373413086,0.14971230924129486,-88.7473373413086,W,Dodge Charger 2020
Alex,p1ImZ273,E0p3p7wj,1725724578,7.53,47.605103026222174,247.04222106933594,-121.20404052734375,0.00043357847607694566,-0.09905822575092316,-90.47235107421875,0.24700051546096802,-90.47235107421875,W,Dodge Charger 2020
